Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
CBS	9	0	1	1	3	19	10	19	28	0.0397350993377483	0.102649006622517	0.357615894039735	0
CBWD6	0	0	0	0	0	0	2	2	0	0	0	1.27272727272727	0
CBX1	1	1	0	1	1	4	5	6	5	0.166666666666667	0.152777777777778	0.805555555555555	0
CBX2	11	1	0	1	0	19	6	13	30	0.0372670807453416	0	0.211180124223602	0
CBX3	1	0	1	1	3	8	2	5	9	0.107142857142857	0.276785714285714	0.25	0
CBX4	6	4	1	5	2	27	4	18	33	0.147727272727273	0.0596590909090909	0.136363636363636	0.065319
CBX5	2	1	0	1	0	6	3	5	8	0.117647058823529	0	0.372549019607843	0
CBX6	8	0	0	0	0	15	7	13	23	0	0	0.30952380952381	0
CBX7	3	0	2	2	0	11	6	12	14	0.135802469135802	0	0.419753086419753	0
CBX8	4	0	2	2	2	13	5	11	17	0.114583333333333	0.109375	0.302083333333333	0
CBY1	1	0	0	0	0	3	2	4	4	0	0	0.451612903225806	0
CC2D1A	11	2	1	3	4	36	16	36	47	0.0650406504065041	0.0833333333333333	0.341463414634146	0.010337
CC2D1B	8	2	3	5	1	31	14	35	39	0.12621359223301	0.0266990291262136	0.359223300970874	0.010621
CC2D2A	12	0	2	2	3	25	16	26	37	0.0561224489795918	0.0790816326530612	0.428571428571429	0
CC2D2B	3	1	2	3	1	11	4	10	14	0.197530864197531	0.0679012345679012	0.296296296296296	0
CCAR1	9	11	3	14	4	39	23	34	48	0.282868525896414	0.0816733067729083	0.47410358565737	0
CCAR2	9	2	5	7	1	24	17	24	33	0.204545454545455	0.03125	0.505681818181818	0.015203
CCBE1	10	4	1	5	4	27	24	31	37	0.13265306122449	0.104591836734694	0.63265306122449	0.011929
CCBL1	3	0	1	1	2	11	10	18	14	0.0740740740740741	0.12962962962963	0.666666666666667	0
CCBL2	4	0	0	0	0	11	11	20	15	0	0	0.686046511627907	0
CCDC101	2	1	1	2	0	11	2	10	13	0.144736842105263	0	0.184210526315789	0
CCDC102A	5	0	0	0	0	10	10	14	15	0	0	0.627906976744186	0.024913
CCDC102B	15	5	0	5	5	47	15	38	62	0.0809968847352025	0.0794392523364486	0.246105919003115	0.027206
CCDC103	2	0	0	0	0	3	3	4	5	0	0	0.527777777777778	0
CCDC105	12	1	0	1	2	21	18	23	33	0.0340909090909091	0.0596590909090909	0.534090909090909	0.015822
CCDC106	1	0	0	0	0	10	4	13	11	0	0	0.363636363636364	0.046222
CCDC107	5	1	0	1	0	9	3	6	14	0.0740740740740741	0	0.234567901234568	0
CCDC108	44	6	1	7	2	92	43	88	136	0.0520984081041968	0.0151953690303907	0.316931982633864	0.008517
CCDC109B	1	2	0	2	1	6	3	5	7	0.239130434782609	0.119565217391304	0.41304347826087	0
CCDC110	6	1	0	1	3	27	18	38	33	0.0340909090909091	0.0880681818181818	0.534090909090909	0.009813
CCDC112	4	1	0	1	0	11	9	15	15	0.0697674418604651	0	0.569767441860465	0.023427
CCDC113	6	2	0	2	3	16	4	9	22	0.0909090909090909	0.128099173553719	0.198347107438017	0
CCDC114	19	0	0	0	1	40	13	33	59	0	0.0179738562091503	0.225490196078431	0.011573
CCDC115	2	0	0	0	0	10	4	14	12	0	0	0.338028169014085	0.043891
CCDC116	10	3	0	3	0	22	10	20	32	0.0935672514619883	0	0.315789473684211	0.033269
CCDC117	3	0	0	0	1	8	3	8	11	0	0.0833333333333333	0.287878787878788	0
CCDC12	2	0	1	1	0	7	0	5	9	0.107142857142857	0	0	0
CCDC120	2	1	5	6	0	17	20	30	19	0.292452830188679	0	0.981132075471698	0.050711
CCDC121	0	0	0	0	0	3	0	3	3	0	0	0	0
CCDC122	1	0	0	0	0	6	1	6	7	0	0	0.195652173913043	0
CCDC124	2	0	0	0	0	4	4	5	6	0	0	0.585365853658537	0
CCDC125	7	3	1	4	1	18	10	16	25	0.154411764705882	0.0404411764705882	0.397058823529412	0
CCDC126	3	1	0	1	3	9	2	5	12	0.0845070422535211	0.21830985915493	0.197183098591549	0
CCDC127	4	0	0	0	0	12	6	13	16	0	0	0.373626373626374	0.026595
CCDC129	27	6	0	6	1	75	29	72	102	0.0595009596928983	0.0105566218809981	0.285988483685221	0.019858
CCDC13	11	0	3	3	3	31	17	33	42	0.0723981900452489	0.0701357466063348	0.402714932126697	0.030717
CCDC130	4	1	1	2	0	8	6	8	12	0.154929577464789	0	0.47887323943662	0
CCDC132	11	5	3	8	4	39	34	50	50	0.157088122605364	0.078544061302682	0.666666666666667	0
CCDC134	2	0	0	0	0	2	6	6	4	0	0	1.09677419354839	0
CCDC136	13	2	2	4	3	32	19	31	45	0.0889830508474576	0.0656779661016949	0.419491525423729	0.011929
CCDC137	5	1	1	2	1	14	2	8	19	0.10377358490566	0.0518867924528302	0.132075471698113	0
CCDC138	11	1	1	2	4	27	13	26	38	0.054726368159204	0.101990049751244	0.343283582089552	0.014098
CCDC14	9	5	1	6	0	28	9	23	37	0.158163265306122	0	0.25	0.015822
CCDC140	6	0	0	0	0	12	3	10	18	0	0	0.188118811881188	0
CCDC141	33	4	2	6	0	92	22	83	125	0.0487421383647799	0	0.179245283018868	0.013293
CCDC142	3	1	2	3	1	18	9	21	21	0.137931034482759	0.0474137931034483	0.422413793103448	0
CCDC144A	3	0	0	0	1	6	1	4	9	0	0.0982142857142857	0.160714285714286	0
CCDC144B	0	0	0	0	0	2	0	2	2	0	0	0	0
CCDC144NL	2	0	0	0	0	3	3	4	5	0	0	0.527777777777778	0
CCDC146	6	2	0	2	0	21	17	33	27	0.0753424657534247	0	0.60958904109589	0
CCDC148	6	8	1	9	1	32	9	27	38	0.228855721393035	0.027363184079602	0.243781094527363	0
CCDC149	3	0	1	1	0	6	5	9	9	0.107142857142857	0	0.517857142857143	0.03625
CCDC15	7	6	3	9	2	25	12	20	32	0.269005847953216	0.0614035087719298	0.374269005847953	0
CCDC150	14	4	0	4	8	40	14	33	54	0.0747330960854092	0.144128113879004	0.263345195729537	0
CCDC151	10	0	0	0	0	17	12	19	27	0	0	0.438356164383562	0.0347
CCDC152	1	0	0	0	0	1	0	0	2	0	0	0	0
CCDC153	3	0	0	0	0	7	0	5	10	0	0	0	0
CCDC154	1	0	0	0	1	5	4	7	6	0	0.134146341463415	0.585365853658537	0
CCDC155	4	1	1	2	2	19	17	30	23	0.0873015873015873	0.0833333333333333	0.706349206349206	0.033269
CCDC157	11	0	0	0	1	19	7	14	30	0	0.0341614906832298	0.24223602484472	0.024913
CCDC158	17	5	3	8	5	44	27	42	61	0.129746835443038	0.0806962025316456	0.439873417721519	0.008909
CCDC159	4	0	1	1	1	13	3	9	17	0.0625	0.0572916666666667	0.197916666666667	0
CCDC160	3	0	0	0	0	11	3	10	14	0	0	0.234567901234568	0.033269
CCDC163P	1	0	0	0	0	2	1	2	3	0	0	0.346153846153846	0
CCDC166	1	0	0	0	0	1	0	0	2	0	0	0	0
CCDC167	2	0	0	0	0	4	0	2	6	0	0	0	0
CCDC168	8	1	1	2	0	16	3	9	24	0.083969465648855	0	0.145038167938931	0
CCDC169	1	0	0	0	1	4	0	2	5	0	0.152777777777778	0	0
CCDC169-SOHLH2	4	1	0	1	0	10	7	14	14	0.0740740740740741	0	0.481481481481482	0
CCDC17	1	1	1	2	1	10	5	12	11	0.166666666666667	0.0833333333333333	0.439393939393939	0
CCDC170	20	7	0	7	1	50	27	50	70	0.0997229916897507	0.0152354570637119	0.385041551246537	0.01463
CCDC171	11	6	3	9	1	41	19	39	52	0.169741697416974	0.0202952029520295	0.365313653136531	0.047387
CCDC172	5	1	1	2	2	21	9	21	26	0.0780141843971631	0.074468085106383	0.347517730496454	0.017224
CCDC173	5	4	1	5	0	19	6	18	24	0.198473282442748	0	0.259541984732824	0.077797
CCDC174	7	1	1	2	1	13	10	11	20	0.0990990990990991	0.0495495495495496	0.486486486486487	0
CCDC175	0	0	0	0	0	9	0	8	9	0	0	0	0
CCDC176	4	2	1	3	0	12	3	7	16	0.175824175824176	0	0.208791208791209	0
CCDC178	23	5	1	6	6	72	27	69	95	0.0637860082304527	0.0627572016460905	0.286008230452675	0.025233
CCDC18	13	5	6	11	1	34	26	36	47	0.227642276422764	0.0223577235772358	0.544715447154472	0
CCDC180	13	1	0	1	1	24	5	13	37	0.0306122448979592	0.0280612244897959	0.147959183673469	0
CCDC181	8	2	3	5	1	30	16	35	38	0.129353233830846	0.027363184079602	0.417910447761194	0.037073
CCDC183	9	0	1	1	1	22	3	14	31	0.036144578313253	0.0331325301204819	0.114457831325301	0
CCDC184	1	1	1	2	0	8	0	5	9	0.196428571428571	0	0	0
CCDC185	14	1	0	1	0	37	16	40	51	0.0225563909774436	0	0.315789473684211	0.052837
CCDC186	10	1	1	2	1	20	14	22	30	0.0683229813664596	0.0341614906832298	0.459627329192547	0
CCDC22	10	1	1	2	1	17	10	14	27	0.0753424657534247	0.0376712328767123	0.36986301369863	0.024913
CCDC23	0	0	0	0	0	0	2	2	0	0	0	1.27272727272727	0
CCDC24	2	4	0	4	1	15	1	10	17	0.21875	0.0572916666666667	0.09375	0
CCDC25	1	1	0	1	1	4	4	6	5	0.166666666666667	0.152777777777778	0.666666666666667	0
CCDC27	13	0	0	0	5	36	12	28	49	0	0.099609375	0.25	0.024913
CCDC28A	7	0	0	0	0	19	7	20	26	0	0	0.276595744680851	0.018896
CCDC28B	3	1	0	1	0	8	1	6	11	0.0909090909090909	0	0.136363636363636	0.048728
CCDC3	4	0	2	2	2	15	5	13	19	0.10377358490566	0.0990566037735849	0.273584905660377	0
CCDC30	5	7	2	9	0	31	8	26	36	0.240837696335079	0	0.230366492146597	0.014098
CCDC33	25	2	2	4	2	46	19	35	71	0.0573770491803279	0.0286885245901639	0.270491803278689	0.010621
CCDC34	3	1	0	1	0	15	7	15	18	0.0594059405940594	0	0.386138613861386	0
CCDC36	5	1	1	2	1	14	10	16	19	0.10377358490566	0.0518867924528302	0.509433962264151	0.022105
CCDC37	9	2	1	3	3	22	10	20	31	0.0963855421686747	0.0933734939759036	0.325301204819277	0.018021
CCDC38	3	3	1	4	2	18	17	26	21	0.181034482758621	0.0905172413793103	0.767241379310345	0.014098
CCDC39	15	6	4	10	5	57	40	65	72	0.137466307277628	0.068733153638814	0.549865229110512	0.021797
CCDC40	26	2	0	2	2	68	19	61	94	0.0228690228690229	0.0218295218295218	0.205821205821206	0.023082
CCDC42	6	2	0	2	0	17	13	23	23	0.0873015873015873	0	0.547619047619048	0.015822
CCDC42B	0	0	0	0	0	2	0	2	2	0	0	0	0
CCDC43	0	2	0	2	0	4	3	5	4	0.354838709677419	0	0.612903225806452	0.054115
CCDC47	3	4	1	5	2	17	11	19	20	0.234234234234234	0.0945945945945946	0.531531531531532	0
CCDC50	8	2	0	2	1	13	8	12	21	0.0948275862068966	0.0474137931034483	0.379310344827586	0.028513
CCDC51	6	1	0	1	1	10	5	8	16	0.0659340659340659	0.0604395604395604	0.318681318681319	0.039755
CCDC53	1	0	1	1	1	6	3	8	7	0.130434782608696	0.119565217391304	0.41304347826087	0
CCDC54	7	2	1	3	0	25	9	27	32	0.0935672514619883	0	0.286549707602339	0.013604
CCDC57	5	2	3	5	0	27	10	31	32	0.152046783625731	0	0.315789473684211	0
CCDC58	3	0	0	0	1	4	1	2	7	0	0.119565217391304	0.195652173913043	0
CCDC59	1	1	1	2	0	8	3	7	9	0.196428571428571	0	0.339285714285714	0
CCDC6	3	1	2	3	1	13	10	13	16	0.175824175824176	0.0604395604395604	0.593406593406594	0
CCDC60	18	1	0	1	5	45	30	51	63	0.0184049079754601	0.0782208588957055	0.47239263803681	0.053569
CCDC61	3	0	0	0	2	12	11	19	15	0	0.122093023255814	0.686046511627907	0.0347
CCDC62	9	1	0	1	2	22	17	28	31	0.036144578313253	0.0632530120481928	0.536144578313253	0.013143
CCDC63	14	1	1	2	1	40	19	43	54	0.0391459074733096	0.0195729537366548	0.352313167259786	0.031319
CCDC64	8	2	1	3	1	16	6	11	24	0.122137404580153	0.0419847328244275	0.259541984732824	0
CCDC64B	1	0	1	1	0	7	3	8	8	0.117647058823529	0	0.372549019607843	0
CCDC65	4	2	1	3	1	16	3	11	20	0.144144144144144	0.0495495495495496	0.171171171171171	0
CCDC66	4	1	0	1	0	20	6	21	24	0.0458015267175573	0	0.259541984732824	0
CCDC67	11	4	1	5	2	31	9	23	42	0.117647058823529	0.0475113122171946	0.221719457013575	0.015822
CCDC68	2	0	0	0	1	6	9	14	8	0	0.107843137254902	0.96078431372549	0
CCDC69	1	2	0	2	1	9	0	6	10	0.180327868852459	0.0901639344262295	0	0
CCDC7	9	6	0	6	1	35	12	35	44	0.134199134199134	0.0238095238095238	0.277056277056277	0.020376
CCDC70	4	2	0	2	0	14	5	12	18	0.108910891089109	0	0.287128712871287	0.051383
CCDC71	6	1	2	3	0	16	3	11	22	0.132231404958678	0	0.15702479338843	0
CCDC71L	0	0	0	0	0	1	0	1	1	0	0	0	0
CCDC73	8	8	1	9	3	45	22	49	53	0.166666666666667	0.0561594202898551	0.41304347826087	0.014911
CCDC74B	0	0	0	0	0	2	0	2	2	0	0	0	0
CCDC77	5	0	0	0	2	11	10	13	16	0	0.115384615384615	0.593406593406594	0
CCDC78	3	0	0	0	2	13	5	16	16	0	0.115384615384615	0.318681318681319	0.022105
CCDC79	1	0	1	1	1	6	1	4	7	0.130434782608696	0.119565217391304	0.195652173913043	0
CCDC8	14	3	1	4	0	34	9	25	48	0.0836653386454183	0	0.195219123505976	0.048452
CCDC80	16	3	2	5	1	45	29	56	61	0.0822784810126582	0.0174050632911392	0.471518987341772	0.034257
CCDC81	8	2	1	3	1	21	11	20	29	0.102564102564103	0.0352564102564103	0.378205128205128	0
CCDC82	5	3	0	3	0	21	8	20	26	0.113475177304965	0	0.312056737588652	0
CCDC83	10	1	2	3	1	31	10	26	41	0.0740740740740741	0.025462962962963	0.25	0.090674
CCDC84	5	0	0	0	0	6	4	5	11	0	0	0.363636363636364	0
CCDC85A	17	6	1	7	1	48	15	40	65	0.107142857142857	0.0163690476190476	0.235119047619048	0.018021
CCDC85C	0	0	0	0	0	1	1	2	1	0	0	0.5625	0
CCDC86	3	0	1	1	0	8	6	10	11	0.0909090909090909	0	0.515151515151515	0
CCDC87	15	4	3	7	0	40	12	33	55	0.125874125874126	0	0.223776223776224	0.011237
CCDC88A	14	10	7	17	3	55	61	83	69	0.241573033707865	0.0435393258426966	0.867977528089888	0.013447
CCDC88B	17	1	1	2	1	42	12	38	59	0.0359477124183007	0.0179738562091503	0.209150326797386	0
CCDC88C	28	3	2	5	1	54	27	51	82	0.0617577197149644	0.0130641330166271	0.330166270783848	0.007523
CCDC89	8	0	0	0	1	19	6	17	27	0	0.0376712328767123	0.232876712328767	0
CCDC9	2	1	1	2	0	13	11	21	15	0.127906976744186	0	0.686046511627907	0
CCDC90B	1	0	0	0	2	6	5	8	7	0	0.228260869565217	0.630434782608696	0.039755
CCDC91	4	4	0	4	0	19	11	28	23	0.166666666666667	0	0.468253968253968	0.013143
CCDC92	1	0	1	1	0	3	7	9	4	0.193548387096774	0	1.25806451612903	0
CCDC93	7	3	0	3	3	23	18	25	30	0.0993788819875776	0.0962732919254658	0.583850931677019	0.01463
CCDC94	4	0	0	0	1	9	6	10	13	0	0.0723684210526316	0.447368421052632	0.033269
CCDC96	4	2	0	2	0	11	3	9	15	0.127906976744186	0	0.22093023255814	0
CCDC97	10	1	0	1	1	20	8	16	30	0.0372670807453416	0.0341614906832298	0.273291925465839	0
CCER1	15	2	0	2	0	38	16	39	53	0.0398550724637681	0	0.304347826086957	0.026595
CCHCR1	8	1	1	2	2	20	11	21	28	0.0728476821192053	0.0695364238410596	0.390728476821192	0
CCIN	10	0	2	2	0	22	19	30	32	0.064327485380117	0	0.578947368421053	0.033269
CCK	0	0	0	0	1	2	7	9	2	0	0.261904761904762	1.85714285714286	0.114772
CCKAR	17	2	1	3	1	33	14	28	50	0.0613026819923372	0.0210727969348659	0.283524904214559	0.013143
CCKBR	26	2	1	3	1	53	19	46	79	0.0394088669950739	0.0135467980295567	0.24384236453202	0.022969
CCL1	1	0	0	0	1	2	4	5	3	0	0.211538461538462	0.923076923076923	0.054115
CCL11	5	0	0	0	0	5	3	4	10	0	0	0.311475409836066	0
CCL13	6	1	1	2	1	12	4	7	18	0.108910891089109	0.0544554455445545	0.237623762376238	0
CCL14	0	0	0	0	2	7	1	8	7	0	0.228260869565217	0.195652173913043	0
CCL15	2	0	0	0	0	8	1	7	10	0	0	0.147540983606557	0
CCL16	2	0	0	0	0	6	0	4	8	0	0	0	0
CCL17	1	0	0	0	1	3	1	2	4	0	0.17741935483871	0.290322580645161	0
CCL18	0	0	0	0	0	5	1	5	5	0	0	0.25	0.054115
CCL19	0	0	0	0	0	1	0	1	1	0	0	0	0
CCL2	3	2	0	2	2	6	6	5	9	0.196428571428571	0.1875	0.607142857142857	0.054115
CCL20	1	0	0	0	1	7	3	8	8	0	0.107843137254902	0.372549019607843	0
CCL21	2	1	0	1	0	9	0	5	11	0.0909090909090909	0	0	0
CCL22	1	0	0	0	0	4	2	5	5	0	0	0.388888888888889	0
CCL23	4	1	0	1	1	11	4	9	15	0.0697674418604651	0.063953488372093	0.27906976744186	0
CCL24	2	0	0	0	0	3	4	5	5	0	0	0.666666666666667	0
CCL25	1	0	0	0	1	6	1	4	7	0	0.119565217391304	0.195652173913043	0
CCL26	2	0	0	0	2	5	1	2	7	0	0.228260869565217	0.195652173913043	0
CCL27	2	0	0	0	1	6	2	4	8	0	0.107843137254902	0.274509803921569	0
CCL28	1	1	0	1	2	9	2	6	10	0.0983606557377049	0.172131147540984	0.229508196721311	0
CCL3	1	0	0	0	1	4	4	6	5	0	0.152777777777778	0.666666666666667	0
CCL4	2	0	0	0	0	2	0	0	4	0	0	0	0
CCL5	0	0	0	0	0	1	1	2	1	0	0	0.5625	0
CCL7	1	0	0	0	0	5	4	10	6	0	0	0.585365853658537	0
CCL8	3	0	1	1	0	7	5	8	10	0.0983606557377049	0	0.475409836065574	0
CCM2	7	3	1	4	0	22	13	24	29	0.134615384615385	0	0.442307692307692	0.015203
CCM2L	5	0	0	0	2	11	11	16	16	0	0.115384615384615	0.648351648351648	0.052291
CCNA1	14	0	0	0	0	40	18	45	54	0	0	0.334519572953737	0.030136
CCNA2	4	1	0	1	0	17	6	17	21	0.0517241379310345	0	0.293103448275862	0
CCNB1	4	0	0	0	3	15	6	14	19	0	0.14622641509434	0.320754716981132	0.024913
CCNB1IP1	3	1	0	1	0	11	3	11	14	0.0740740740740741	0	0.234567901234568	0.051383
CCNB2	3	2	0	2	0	9	4	9	12	0.154929577464789	0	0.338028169014085	0.03625
CCNB3	29	1	2	3	1	88	28	94	117	0.0268456375838926	0.00922818791946309	0.241610738255034	0.022529
CCNC	4	1	0	1	3	12	5	11	16	0.0659340659340659	0.17032967032967	0.318681318681319	0.030717
CCND1	9	1	0	1	0	20	13	24	29	0.0384615384615385	0	0.442307692307692	0.139269
CCND2	7	4	0	4	0	20	10	18	27	0.143835616438356	0	0.36986301369863	0
CCND3	2	3	1	4	0	15	4	13	17	0.21875	0	0.25	0
CCNDBP1	6	2	0	2	0	11	2	4	17	0.114583333333333	0	0.145833333333333	0
CCNE1	3	1	0	1	1	15	9	20	18	0.0594059405940594	0.0544554455445545	0.485148514851485	0.033269
CCNE2	1	0	1	1	1	18	11	26	19	0.0566037735849057	0.0518867924528302	0.556603773584906	0.05748
CCNF	16	0	1	1	2	28	16	25	44	0.025974025974026	0.0454545454545455	0.363636363636364	0.048452
CCNG1	0	1	1	2	0	9	5	13	9	0.196428571428571	0	0.517857142857143	0
CCNG2	7	2	1	3	0	18	3	8	25	0.117647058823529	0	0.139705882352941	0
CCNH	3	3	1	4	0	13	6	12	16	0.230769230769231	0	0.373626373626374	0.028513
CCNI	2	0	0	0	0	6	1	5	8	0	0	0.176470588235294	0
CCNI2	0	1	0	1	0	4	0	2	4	0.193548387096774	0	0	0
CCNJ	3	1	0	1	0	8	4	9	11	0.0909090909090909	0	0.363636363636364	0.056751
CCNJL	13	0	0	0	0	19	10	16	32	0	0	0.315789473684211	0
CCNK	2	0	3	3	1	11	8	12	13	0.210526315789474	0.0723684210526316	0.578947368421053	0.028513
CCNL1	2	0	2	2	0	13	7	17	15	0.127906976744186	0	0.453488372093023	0
CCNL2	7	2	0	2	3	18	7	14	25	0.0808823529411765	0.113970588235294	0.286764705882353	0.024913
CCNO	1	0	0	0	0	4	4	9	5	0	0	0.666666666666667	0
CCNT1	10	4	1	5	1	32	13	26	42	0.117647058823529	0.0248868778280543	0.312217194570136	0
CCNT2	6	0	1	1	1	14	12	18	20	0.0540540540540541	0.0495495495495496	0.576576576576577	0
CCNY	1	0	1	1	1	6	7	11	7	0.130434782608696	0.119565217391304	0.847826086956522	0
CCNYL1	1	0	0	0	0	2	3	4	3	0	0	0.730769230769231	0
CCNYL2	1	0	0	0	0	1	0	0	2	0	0	0	0
CCNYL3	0	1	0	1	0	2	0	1	2	0.285714285714286	0	0	0
CCP110	8	3	0	3	0	16	12	18	24	0.122137404580153	0	0.488549618320611	0
CCPG1	9	3	5	8	0	26	17	24	35	0.220430107526882	0	0.478494623655914	0
CCR1	8	3	0	3	0	20	5	14	28	0.105960264900662	0	0.19205298013245	0
CCR10	4	0	1	1	0	7	2	4	11	0.0909090909090909	0	0.212121212121212	0
CCR2	8	2	0	2	1	25	8	28	33	0.0625	0.03125	0.25	0.024913
CCR3	6	0	4	4	0	24	19	33	30	0.130434782608696	0	0.614906832298137	0
CCR4	5	2	0	2	0	13	4	10	18	0.108910891089109	0	0.237623762376238	0.033269
CCR5	10	0	1	1	0	22	5	14	32	0.0350877192982456	0	0.169590643274854	0.024913
CCR6	9	2	0	2	0	16	6	13	25	0.0808823529411765	0	0.25	0
CCR7	8	2	2	4	0	19	7	14	27	0.143835616438356	0	0.267123287671233	0
CCR8	9	2	0	2	0	21	9	19	30	0.0683229813664596	0	0.304347826086957	0.018896
CCR9	7	1	1	2	0	15	6	13	22	0.0909090909090909	0	0.28099173553719	0.026595
CCRL2	6	0	0	0	0	12	3	11	18	0	0	0.188118811881188	0
CCRN4L	7	0	0	0	0	14	3	10	21	0	0	0.163793103448276	0
CCS	2	0	0	0	1	7	2	6	9	0	0.0982142857142857	0.25	0
CCSAP	4	1	0	1	1	7	4	5	11	0.0909090909090909	0.0833333333333333	0.363636363636364	0
CCSER1	15	3	0	3	2	30	21	34	45	0.0677966101694915	0.0444915254237288	0.461864406779661	0.01092
CCSER2	6	2	2	4	1	23	12	26	29	0.134615384615385	0.0352564102564103	0.41025641025641	0.014098
CCT2	7	1	0	1	1	11	14	17	18	0.0594059405940594	0.0544554455445545	0.732673267326733	0
CCT3	6	3	2	5	3	26	10	23	32	0.152046783625731	0.0906432748538012	0.315789473684211	0
CCT4	3	0	1	1	1	8	12	16	11	0.0909090909090909	0.0833333333333333	0.96969696969697	0.022105
CCT5	4	1	0	1	0	14	15	25	18	0.0594059405940594	0	0.782178217821782	0
CCT6A	4	0	1	1	0	15	6	17	19	0.0566037735849057	0	0.320754716981132	0.020922
CCT6B	5	1	1	2	2	23	8	24	28	0.0728476821192053	0.0695364238410596	0.291390728476821	0.015203
CCT7	7	4	0	4	1	20	6	14	27	0.143835616438356	0.0376712328767123	0.232876712328767	0.024913
CCT8	3	1	0	1	0	10	7	14	13	0.0789473684210526	0	0.513157894736842	0
CCT8L2	16	0	1	1	1	27	15	23	43	0.0265486725663717	0.0243362831858407	0.349557522123894	0.029576
CD101	19	3	1	4	0	43	19	39	62	0.0654205607476635	0	0.308411214953271	0.009813
CD109	17	1	0	1	4	43	20	45	60	0.0192926045016077	0.0659163987138264	0.334405144694534	0.008334
CD14	5	3	0	3	1	16	3	9	21	0.137931034482759	0.0474137931034483	0.163793103448276	0
CD151	1	0	1	1	0	3	3	4	4	0.193548387096774	0	0.612903225806452	0
CD160	4	0	0	0	0	10	2	8	14	0	0	0.172839506172839	0
CD163	32	11	5	16	3	92	78	127	124	0.128367670364501	0.0245641838351822	0.624405705229794	0.033596
CD163L1	41	11	3	14	5	103	76	128	144	0.0971272229822161	0.0348837209302326	0.52530779753762	0.04599
CD164	1	1	0	1	0	4	5	6	5	0.166666666666667	0	0.805555555555555	0.056633
CD164L2	2	1	0	1	0	5	4	6	7	0.130434782608696	0	0.521739130434783	0
CD177	1	1	1	2	1	11	2	8	12	0.154929577464789	0.0774647887323944	0.197183098591549	0
CD180	11	2	0	2	0	27	12	29	38	0.054726368159204	0	0.318407960199005	0.024148
CD19	12	1	2	3	3	30	8	23	42	0.0723981900452489	0.0701357466063348	0.199095022624434	0.029576
CD1A	21	2	0	2	2	36	27	43	57	0.0371621621621622	0.035472972972973	0.469594594594595	0.088569
CD1B	11	5	0	5	0	46	9	43	57	0.0878378378378378	0	0.165540540540541	0.016851
CD1C	15	4	0	4	4	56	18	51	71	0.0573770491803279	0.0560109289617486	0.256830601092896	0.069822
CD1D	9	5	4	9	4	29	17	29	38	0.228855721393035	0.101990049751244	0.442786069651741	0.03421
CD1E	23	6	2	8	2	77	23	71	100	0.0802348336594912	0.0205479452054795	0.232876712328767	0.077711
CD2	5	4	2	6	0	21	10	19	26	0.219858156028369	0	0.382978723404255	0
CD200	8	2	0	2	1	14	7	11	22	0.0909090909090909	0.0454545454545455	0.322314049586777	0
CD200R1	10	3	0	3	0	26	7	20	36	0.0837696335078534	0	0.204188481675393	0.018021
CD200R1L	6	0	1	1	1	15	7	15	21	0.0517241379310345	0.0474137931034483	0.336206896551724	0.023427
CD207	11	2	2	4	0	36	6	28	47	0.0853658536585366	0	0.138211382113821	0.024913
CD209	8	1	0	1	1	18	13	23	26	0.0425531914893617	0.0390070921985816	0.48936170212766	0.063809
CD22	23	1	2	3	3	52	25	51	75	0.0414507772020725	0.0401554404145078	0.33419689119171	0.014359
CD226	4	3	1	4	1	26	11	32	30	0.130434782608696	0.0341614906832298	0.366459627329193	0.022747
CD24	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
CD244	5	2	1	3	1	18	5	17	23	0.126984126984127	0.0436507936507937	0.23015873015873	0
CD247	8	1	0	1	1	13	3	6	21	0.0517241379310345	0.0474137931034483	0.163793103448276	0.054115
CD248	13	1	1	2	0	44	15	45	57	0.0371621621621622	0	0.266891891891892	0.008334
CD24P4	0	0	0	0	0	1	0	1	1	0	0	0	0
CD27	4	2	1	3	0	12	3	8	16	0.175824175824176	0	0.208791208791209	0
CD274	2	0	0	0	1	7	2	6	9	0	0.0982142857142857	0.25	0
CD276	3	0	0	0	1	10	2	7	13	0	0.0723684210526316	0.184210526315789	0
CD28	2	0	1	1	0	9	7	12	11	0.0909090909090909	0	0.590909090909091	0.048728
CD2AP	7	3	0	3	1	22	18	31	29	0.102564102564103	0.0352564102564103	0.602564102564103	0.032375
CD2BP2	4	1	2	3	0	15	12	19	19	0.150943396226415	0	0.60377358490566	0.018896
CD300A	10	0	1	1	0	20	7	16	30	0.0372670807453416	0	0.24223602484472	0.022105
CD300C	4	2	0	2	1	12	4	9	16	0.120879120879121	0.0604395604395604	0.263736263736264	0
CD300E	8	2	1	3	1	19	8	15	27	0.10958904109589	0.0376712328767123	0.301369863013699	0.041738
CD300LB	8	1	1	2	0	22	8	20	30	0.0683229813664596	0	0.273291925465839	0.018021
CD300LD	4	0	0	0	0	8	2	6	12	0	0	0.197183098591549	0
CD300LF	8	2	0	2	1	16	10	18	24	0.083969465648855	0.0419847328244275	0.412213740458015	0.019858
